SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-n_, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.GET)"" with ""@GetMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-n_'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 56; 'hash': '0a4f7b4936ae2767481dcb2d65a167cc'; 'textRange': {'startLine': 56; 'endLine': 56; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 56; 'endLine': 56; 'startOffset': 27; 'endOffset': 44}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.GET)"" with ""@GetMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-oC, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-oC'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 72; 'hash': 'd3399d15e2f9de6cada0de3e7cccbd27'; 'textRange': {'startLine': 72; 'endLine': 72; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 72; 'endLine': 72; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-oD, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-oD'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 76; 'hash': '7d6a928605da36a8ba9b6ac5103c3621'; 'textRange': {'startLine': 76; 'endLine': 76; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 76; 'endLine': 76; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-oE, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-oE'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 80; 'hash': 'd8fea0ccc607c390c00df7e58803f149'; 'textRange': {'startLine': 80; 'endLine': 80; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 80; 'endLine': 80; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-oF, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-oF'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 83; 'hash': '6fe8637e8ebcc7ab2125579d35dc7f75'; 'textRange': {'startLine': 83; 'endLine': 83; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 83; 'endLine': 83; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1daeveK0RNWQbd-oG, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1daeveK0RNWQbd-oG'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 86; 'hash': '371d9395515b2e211846978dd10127fc'; 'textRange': {'startLine': 86; 'endLine': 86; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/client/OcsClient.java'; 'textRange': {'startLine': 86; 'endLine': 86; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1da-QeK0RNWQbd-sK, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java, Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.,5,5, {'key': 'AWt1da-QeK0RNWQbd-sK'; 'rule': 'squid:S3776'; 'severity': 'CRITICAL'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 168; 'hash': '45387e5e4f80a5ec6228baaf1244e4f6'; 'textRange': {'startLine': 168; 'endLine': 168; 'startOffset': 15; 'endOffset': 28}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 169; 'endLine': 169; 'startOffset': 4; 'endOffset': 7}; 'msg': '+1'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 171; 'endLine': 171; 'startOffset': 6; 'endOffset': 8}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 175; 'endLine': 175; 'startOffset': 57; 'endOffset': 58}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 176; 'endLine': 176; 'startOffset': 6; 'endOffset': 8}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 179; 'endLine': 179; 'startOffset': 6; 'endOffset': 8}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 188; 'endLine': 188; 'startOffset': 8; 'endOffset': 10}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 195; 'endLine': 195; 'startOffset': 8; 'endOffset': 11}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 197; 'endLine': 197; 'startOffset': 10; 'endOffset': 13}; 'msg': '+3 (incl 2 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 201; 'endLine': 201; 'startOffset': 8; 'endOffset': 10}; 'msg': '+2 (incl 1 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 202; 'endLine': 202; 'startOffset': 10; 'endOffset': 13}; 'msg': '+3 (incl 2 for nesting)'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 206; 'endLine': 206; 'startOffset': 8; 'endOffset': 13}; 'msg': '+2 (incl 1 for nesting)'}]}]; 'status': 'OPEN'; 'message': 'Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.'; 'effort': '13min'; 'debt': '13min'; 'assignee': 'carey1'; 'tags': ['brain-overload']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1da-QeK0RNWQbd-sL, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java," Iterate over the ""entrySet"" instead of the ""keySet"".",5,5," {'key': 'AWt1da-QeK0RNWQbd-sL'; 'rule': 'squid:S2864'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 169; 'hash': 'b8e911d0a4d9d6f80bcf2b5757bca4e4'; 'textRange': {'startLine': 169; 'endLine': 169; 'startOffset': 4; 'endOffset': 7}; 'flows': []; 'status': 'OPEN'; 'message': 'Iterate over the ""entrySet"" instead of the ""keySet"".'; 'effort': '5min'; 'debt': '5min'; 'assignee': 'carey1'; 'tags': ['performance']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1da-QeK0RNWQbd-sE, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java," Define a constant instead of duplicating this literal ""skill"" 4 times.",5,5," {'key': 'AWt1da-QeK0RNWQbd-sE'; 'rule': 'squid:S1192'; 'severity': 'CRITICAL'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 176; 'hash': 'bf2dc38cab510146e4157aec0a671c3f'; 'textRange': {'startLine': 176; 'endLine': 176; 'startOffset': 10; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 176; 'endLine': 176; 'startOffset': 10; 'endOffset': 17}; 'msg': 'Duplication'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 177; 'endLine': 177; 'startOffset': 18; 'endOffset': 25}; 'msg': 'Duplication'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 224; 'endLine': 224; 'startOffset': 10; 'endOffset': 17}; 'msg': 'Duplication'}]}; {'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'textRange': {'startLine': 225; 'endLine': 225; 'startOffset': 18; 'endOffset': 25}; 'msg': 'Duplication'}]}]; 'status': 'OPEN'; 'message': 'Define a constant instead of duplicating this literal ""skill"" 4 times.'; 'effort': '10min'; 'debt': '10min'; 'assignee': 'carey1'; 'tags': ['design']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1da-QeK0RNWQbd-sM, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java," Iterate over the ""entrySet"" instead of the ""keySet"".",5,5," {'key': 'AWt1da-QeK0RNWQbd-sM'; 'rule': 'squid:S2864'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 195; 'hash': '36a3ee389ffef50dba5444dc4833ea9b'; 'textRange': {'startLine': 195; 'endLine': 195; 'startOffset': 8; 'endOffset': 11}; 'flows': []; 'status': 'OPEN'; 'message': 'Iterate over the ""entrySet"" instead of the ""keySet"".'; 'effort': '5min'; 'debt': '5min'; 'assignee': 'carey1'; 'tags': ['performance']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AW5BJDR0QslNrEz7uId_, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java, Use the primitive boolean expression here.,5,5, {'key': 'AW5BJDR0QslNrEz7uId_'; 'rule': 'squid:S5411'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/AssessmentManagementServiceImpl.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 201; 'hash': '120ac3ae2c9b33045540bc682bea0301'; 'textRange': {'startLine': 201; 'endLine': 201; 'startOffset': 12; 'endOffset': 26}; 'flows': []; 'status': 'OPEN'; 'message': 'Use the primitive boolean expression here.'; 'effort': '5min'; 'debt': '5min'; 'assignee': 'carey1'; 'tags': ['pitfall']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-11-06T14:33:48+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1dbAZeK0RNWQbd-sn, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java, Define and throw a dedicated exception instead of using a generic one.,5,5, {'key': 'AWt1dbAZeK0RNWQbd-sn'; 'rule': 'squid:S00112'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 11; 'hash': '3abc3f0f470e1bfe0cf899e9a6a9f101'; 'textRange': {'startLine': 11; 'endLine': 11; 'startOffset': 86; 'endOffset': 95}; 'flows': []; 'status': 'OPEN'; 'message': 'Define and throw a dedicated exception instead of using a generic one.'; 'effort': '20min'; 'debt': '20min'; 'assignee': 'carey1'; 'tags': ['cert'; 'cwe'; 'error-handling']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1dbAZeK0RNWQbd-so, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java, Define and throw a dedicated exception instead of using a generic one.,5,5, {'key': 'AWt1dbAZeK0RNWQbd-so'; 'rule': 'squid:S00112'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 13; 'hash': '5474231f9db5e5f95d010e26d775cd1d'; 'textRange': {'startLine': 13; 'endLine': 13; 'startOffset': 73; 'endOffset': 82}; 'flows': []; 'status': 'OPEN'; 'message': 'Define and throw a dedicated exception instead of using a generic one.'; 'effort': '20min'; 'debt': '20min'; 'assignee': 'carey1'; 'tags': ['cert'; 'cwe'; 'error-handling']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1dbAZeK0RNWQbd-sp, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java, Define and throw a dedicated exception instead of using a generic one.,5,5, {'key': 'AWt1dbAZeK0RNWQbd-sp'; 'rule': 'squid:S00112'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 15; 'hash': '3ffc19a59f37810547d5858efd04245b'; 'textRange': {'startLine': 15; 'endLine': 15; 'startOffset': 80; 'endOffset': 89}; 'flows': []; 'status': 'OPEN'; 'message': 'Define and throw a dedicated exception instead of using a generic one.'; 'effort': '20min'; 'debt': '20min'; 'assignee': 'carey1'; 'tags': ['cert'; 'cwe'; 'error-handling']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1dbAZeK0RNWQbd-sq, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java, Define and throw a dedicated exception instead of using a generic one.,5,5, {'key': 'AWt1dbAZeK0RNWQbd-sq'; 'rule': 'squid:S00112'; 'severity': 'MAJOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/service/LearningContextAssessmentService.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 18; 'hash': 'ade88b84548ec15c2f8b184babd0c149'; 'textRange': {'startLine': 18; 'endLine': 18; 'startOffset': 13; 'endOffset': 22}; 'flows': []; 'status': 'OPEN'; 'message': 'Define and throw a dedicated exception instead of using a generic one.'; 'effort': '20min'; 'debt': '20min'; 'assignee': 'carey1'; 'tags': ['cert'; 'cwe'; 'error-handling']; 'creationDate': '2017-02-10T20:33:37+0000'; 'updateDate': '2019-11-20T20:16:10+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}, false,
SONAR-eols-assessment-service-AWt1dahveK0RNWQbd-ob, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1dahveK0RNWQbd-ob'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 74; 'hash': '3a532e836243a740843becbcf6d2ebc6'; 'textRange': {'startLine': 74; 'endLine': 74; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'textRange': {'startLine': 74; 'endLine': 74; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-09T18:01:46+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1dahveK0RNWQbd-oc, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1dahveK0RNWQbd-oc'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 116; 'hash': '945c38f9936f7cfc17c0c0edea810e69'; 'textRange': {'startLine': 116; 'endLine': 116; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'textRange': {'startLine': 116; 'endLine': 116; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-09T18:01:46+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1dahveK0RNWQbd-od, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1dahveK0RNWQbd-od'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 129; 'hash': '5acf10598ac1e96a34d9ffd57021bdd8'; 'textRange': {'startLine': 129; 'endLine': 129; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'textRange': {'startLine': 129; 'endLine': 129; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-09T18:01:46+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
SONAR-eols-assessment-service-AWt1dahveK0RNWQbd-oe, SONAR, eols-assessment-service, com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java," Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""",5,5," {'key': 'AWt1dahveK0RNWQbd-oe'; 'rule': 'squid:S4488'; 'severity': 'MINOR'; 'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'project': 'com.elsevier.eols:eols-assessment-service'; 'line': 145; 'hash': 'd44db5c4ae3481b5ef8b02fccf0b2c1a'; 'textRange': {'startLine': 145; 'endLine': 145; 'startOffset': 3; 'endOffset': 17}; 'flows': [{'locations': [{'component': 'com.elsevier.eols:eols-assessment-service:src/main/java/com/elsevier/eols/assessment/controller/LearningContextUserAssessmentController.java'; 'textRange': {'startLine': 145; 'endLine': 145; 'startOffset': 27; 'endOffset': 45}}]}]; 'status': 'OPEN'; 'message': 'Replace ""@RequestMapping(method = RequestMethod.POST)"" with ""@PostMapping""'; 'effort': '2min'; 'debt': '2min'; 'assignee': 'carey1'; 'tags': ['spring']; 'creationDate': '2017-02-09T18:01:46+0000'; 'updateDate': '2019-06-20T15:15:21+0000'; 'type': 'CODE_SMELL'; 'organization': 'default-organization'; 'fromHotspot': False}", false,
